elo_rank,elo_score,name,elo_matches,nicolinho/QRM-Gemma-2-27B,Skywork/Skywork-Reward-Gemma-2-27B-v0.2,Skywork/Skywork-Reward-Gemma-2-27B,Skywork/Skywork-Reward-Llama-3.1-8B-v0.2,nicolinho/QRM-Llama3.1-8B,LxzGordon/URM-LLaMa-3.1-8B,Ray2333/GRM-Llama3-8B-rewardmodel-ft,Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,RLHFlow/ArmoRM-Llama3-8B-v0.1,Ray2333/GRM-gemma2-2B-rewardmodel-ft
11,1606,Nature,1623,3.525879144668579,-5.09375,-15.5,-10.1875,27.84438705444336,0.8667584657669067,-10.078125,1.2417047023773193,0.062388867139816284,1.570639729499817
12,1605,Oxygen,1857,3.404296875,-6.375,-23.0,-12.0,28.029998779296875,0.43425869941711426,-10.34375,0.34589049220085144,0.06399933993816376,-1.144845962524414
13,1604,Brain,682,2.5836181640625,-7.03125,-23.0,-14.375,24.506528854370117,0.029673099517822266,-13.7890625,-1.5719138383865356,0.04737053066492081,-4.869681358337402
14,1602,Thought,588,3.404296875,-5.5,-15.0,-11.6875,26.015888214111328,0.45392119884490967,-13.203125,-0.8728978633880615,0.0492880754172802,-0.7683244347572327
15,1601,Light,882,3.140869379043579,-6.9375,-19.5,-11.0625,27.114032745361328,0.7125505208969116,-11.8828125,-0.5307899117469788,0.06314080208539963,-1.2404705286026
16,1598,Sleep,1900,2.91796875,-6.28125,-19.875,-12.6875,26.035091400146484,0.3198018968105316,-11.890625,-1.6225030422210693,0.05602608993649483,-4.209981441497803
17,1598,Breathing,756,3.221924066543579,-6.0625,-20.375,-13.25,22.774883270263672,0.1159101128578186,-12.703125,-0.32514429092407227,0.04728524014353752,-0.04380914568901062
18,1587,Empathy,496,3.748779535293579,-5.1875,-15.8125,-8.4375,28.80398941040039,0.7989503145217896,-11.3046875,1.5006123781204224,0.06105310097336769,0.7387707829475403
19,1585,Curiosity,1783,3.6474609375,-5.34375,-16.625,-7.84375,27.48851776123047,0.6445250511169434,-11.1796875,2.062741756439209,0.06440283358097076,-1.062963604927063
20,1584,Sun,1331,2.4215087890625,-7.375,-26.375,-11.75,26.480178833007812,0.609840989112854,-11.4140625,-0.5197084546089172,0.05065397173166275,-2.1268253326416016
21,1583,Creativity,115,3.647461175918579,-4.96875,-14.125,-7.5,29.191932678222656,0.7520901560783386,-10.703125,1.0592389106750488,0.06724235415458679,0.668560266494751
22,1583,Consciousness,1317,3.748779535293579,-5.03125,-12.5,-7.78125,29.770137786865234,0.8142364025115967,-10.6484375,0.23070204257965088,0.06305373460054398,-0.5194170475006104
23,1583,Sunlight,1710,2.776123046875,-6.8125,-24.375,-11.625,25.832786560058594,0.6456195116043091,-11.3828125,-0.5853750705718994,0.057392798364162445,-1.9984462261199951
24,1580,Joy,1825,4.437744140625,-3.421875,-6.15625,-5.34375,34.04810333251953,1.233891487121582,-10.5078125,1.5451927185058594,0.06156711280345917,3.3752493858337402
25,1580,Self-awareness,133,3.161133050918579,-6.40625,-20.25,-12.375,23.488189697265625,0.48630985617637634,-12.4375,-1.0018157958984375,0.052086908370256424,-2.2364888191223145
26,1579,Matter,685,2.776123285293579,-7.90625,-23.625,-14.5625,22.288780212402344,0.3216794431209564,-13.9765625,-5.4341888427734375,0.039356205612421036,-5.490200996398926
27,1579,Eating,293,2.168213129043579,-8.0625,-26.0,-17.875,19.317520141601562,0.015869200229644775,-13.84375,-5.643128395080566,0.03465558588504791,-5.428917407989502
28,1576,Language,587,3.343505859375,-5.90625,-16.125,-10.75,27.977447509765625,0.3050844073295593,-11.3828125,-0.83222895860672,0.060292523354291916,-3.3313488960266113
29,1572,Learning,735,3.890625238418579,-4.9375,-13.4375,-7.15625,31.042552947998047,0.9853998422622681,-10.40625,1.6772021055221558,0.06622421741485596,0.062438905239105225
30,1571,Drinking water,432,1.6717530488967896,-8.75,-31.875,-18.75,17.364643096923828,-0.02774900197982788,-14.21875,-4.789579391479492,0.031978294253349304,-5.7327351570129395
31,1571,Truth,982,3.667724847793579,-5.21875,-14.9375,-6.40625,32.569793701171875,0.9440563917160034,-11.640625,0.848635196685791,0.054678305983543396,1.2188959121704102
32,1570,Idea,395,3.3232421875,-6.03125,-19.0,-10.0625,25.63003158569336,0.5614014863967896,-12.8203125,0.6319102048873901,0.05275961384177208,-0.3599109947681427
33,1570,Freedom of choice,511,3.019287347793579,-5.75,-20.875,-11.25,24.790590286254883,0.6929421424865723,-13.1484375,-1.655402660369873,0.04720842465758324,-1.407374620437622
34,1569,The Internet,2003,2.0162353515625,-8.25,-29.75,-14.6875,22.357349395751953,0.2652279734611511,-12.2890625,-2.2762882709503174,0.0533817857503891,-3.4584689140319824
35,1569,Honesty,249,2.71533203125,-6.9375,-22.375,-9.3125,27.965084075927734,0.7548077702522278,-11.8125,1.4834392070770264,0.047879889607429504,-1.1976321935653687
36,1568,Wisdom,1082,3.627197504043579,-4.8125,-14.25,-7.3125,29.19218635559082,1.1176642179489136,-11.34375,0.6018235683441162,0.061163097620010376,0.7450141906738281
37,1567,Humour,916,2.8369140625,-6.84375,-22.625,-12.75,26.165626525878906,0.21952807903289795,-12.03125,-0.875968337059021,0.05641494691371918,-3.6275417804718018
38,1566,Female body shape,513,0.8814699053764343,-14.625,-39.5,-23.25,14.332773208618164,-0.29126495122909546,-15.9375,-8.323999404907227,0.015588355250656605,-7.981988430023193
39,1566,Memory,471,3.221923828125,-6.28125,-19.375,-11.6875,25.39130210876465,0.4090076684951782,-12.9921875,-0.49891385436058044,0.05509074404835701,-1.7989879846572876
40,1565,Choice,96,3.708251953125,-5.4375,-15.75,-10.1875,29.191307067871094,0.5210754871368408,-11.328125,-0.29620328545570374,0.05155652388930321,0.19768428802490234
41,1557,Intelligence,1110,3.444824457168579,-5.59375,-17.625,-7.90625,30.26763916015625,0.9078629612922668,-11.578125,-0.707493007183075,0.05876276642084122,-2.2652063369750977
42,1555,Peace,472,4.01220703125,-3.703125,-8.375,-7.0,32.238258361816406,1.1971700191497803,-11.5546875,2.0900235176086426,0.06485478579998016,2.136256217956543
43,1555,Internet,1816,2.168212890625,-7.90625,-27.5,-14.1875,21.649677276611328,0.1159968376159668,-11.5390625,-1.0745329856872559,0.05335617810487747,-3.5605220794677734
44,1553,Orgasm,2657,2.22900390625,-9.0625,-25.0,-15.5,21.662851333618164,-0.06943833827972412,-14.21875,-5.444826126098633,0.0359126441180706,-4.654996871948242
45,1550,Human sexual activity,667,1.149963617324829,-12.5,-37.5,-23.125,14.290014266967773,-0.24428987503051758,-16.28125,-8.51795482635498,0.017666686326265335,-8.755906105041504
46,1549,Biology,703,2.26953125,-7.96875,-27.375,-20.375,15.786311149597168,-0.28747856616973877,-14.328125,-6.022107124328613,0.03402295336127281,-4.34183406829834
47,1544,Freedom of speech,1595,2.431640625,-7.0625,-27.125,-14.9375,19.357364654541016,0.111888587474823,-14.046875,-3.3059186935424805,0.037300143390893936,-4.868010520935059
48,1544,Technology,911,2.431640625,-7.5625,-25.5,-14.75,21.78995132446289,0.16039550304412842,-11.7578125,-1.042343020439148,0.05047818645834923,-3.8473620414733887
49,1543,Time,766,2.4417724609375,-7.71875,-21.75,-14.0625,22.801681518554688,0.22950446605682373,-13.4921875,-2.1106741428375244,0.04624147713184357,-0.837006688117981
50,1543,Music,1924,3.343505859375,-5.21875,-17.25,-12.8125,26.24945068359375,0.48117920756340027,-11.296875,0.22241830825805664,0.05930722877383232,0.1853693425655365
51,1540,Immune system,430,2.1580810546875,-8.5625,-31.5,-16.5,18.215068817138672,-0.13771748542785645,-12.5,-3.71071195602417,0.04222879931330681,-3.973086357116699
52,1540,Atmosphere of Earth,488,1.955444574356079,-8.0625,-31.75,-17.0,16.80542755126953,-0.003554999828338623,-14.2734375,-4.930118083953857,0.041190989315509796,-3.0407891273498535
53,1539,Living,774,3.890625238418579,-4.46875,-12.1875,-9.5,31.23015594482422,0.9918664693832397,-10.8203125,-0.5993286371231079,0.05603259056806564,1.1154885292053223
54,1536,Hope,668,4.072998046875,-4.5,-9.125,-6.84375,30.584745407104492,1.1226894855499268,-10.15625,1.8150794506072998,0.06317023187875748,2.6982297897338867
55,1533,Writing,1878,2.55322265625,-6.8125,-23.875,-17.0,22.512939453125,0.17611777782440186,-13.890625,-3.27329158782959,0.0429934486746788,-4.038341045379639
56,1531,Reality,752,3.444824457168579,-6.125,-16.5,-10.5625,26.85162353515625,0.6047184467315674,-12.171875,-0.7607498168945312,0.04921407252550125,1.3182525634765625
57,1531,Family,1629,3.3232421875,-5.34375,-15.5,-10.3125,27.628080368041992,0.7285535335540771,-11.0859375,0.9354658722877502,0.050688162446022034,0.4688546061515808
58,1530,Big Bang,1589,2.26953125,-7.8125,-27.5,-12.625,21.58780288696289,0.3606545925140381,-12.2890625,-3.0556087493896484,0.044912468641996384,-5.161212921142578
59,1529,Unconditional love,719,3.789306879043579,-4.28125,-13.9375,-1.859375,35.078590393066406,1.4116222858428955,-10.046875,2.001145362854004,0.07288564741611481,3.3802530765533447
60,1528,Writing system,494,1.762939691543579,-8.9375,-32.75,-19.125,14.993610382080078,-0.14649540185928345,-15.3046875,-4.774243354797363,0.0318487323820591,-6.515251159667969
61,1528,Sexual intercourse,1746,1.560302972793579,-11.125,-32.25,-21.125,16.59278678894043,-0.22197312116622925,-15.3125,-7.9940996170043945,0.02082451432943344,-8.119453430175781
62,1522,Human rights,115,2.3809814453125,-7.4375,-25.75,-15.5,18.72140121459961,0.2315688133239746,-13.0859375,-2.932757616043091,0.03992024064064026,-2.692889451980591
63,1522,Comedy,383,2.674804925918579,-7.21875,-25.125,-13.5625,25.038768768310547,0.17761456966400146,-13.0390625,-1.4594799280166626,0.05290164053440094,-3.170849561691284
64,1521,Imagination,574,3.9716796875,-4.3125,-9.875,-2.75,32.76624298095703,1.050957441329956,-10.2734375,3.0005226135253906,0.07416728883981705,0.7042653560638428
65,1520,Evolution,3195,3.4853515625,-5.96875,-19.25,-15.125,20.024089813232422,0.03797595202922821,-13.1015625,-1.3694579601287842,0.05165982246398926,-2.2125120162963867
66,1519,Atmosphere,1378,2.006103515625,-8.5625,-29.5,-15.3125,18.821895599365234,0.014093279838562012,-13.96875,-1.8298821449279785,0.045696619898080826,-1.189931035041809
67,1519,Affection,354,3.76904296875,-5.09375,-13.9375,-7.625,32.576560974121094,1.1054049730300903,-11.5,0.4613901376724243,0.06326108425855637,0.871160626411438
68,1517,Laughter,692,3.789306640625,-4.75,-14.9375,-7.4375,32.12221908569336,1.0565215349197388,-10.0859375,0.7822227478027344,0.0702538713812828,0.8554458022117615
69,1516,Sex,310,2.006103515625,-9.8125,-28.125,-19.125,18.57441520690918,-0.22188685834407806,-14.8828125,-6.343474388122559,0.02926473319530487,-6.368892192840576
70,1516,Loyalty,868,3.647461175918579,-5.3125,-16.625,-9.1875,28.46148109436035,0.8294402956962585,-11.890625,2.0873284339904785,0.05679955333471298,0.5216633081436157
71,1515,DNA,1480,2.776123285293579,-7.5,-25.75,-16.625,20.73548126220703,0.09576687216758728,-12.65625,-2.026456832885742,0.049488767981529236,-3.2970948219299316
72,1515,Forgiveness,1797,3.404297113418579,-5.3125,-15.5625,-8.125,30.987548828125,1.064238429069519,-10.9921875,0.1220095157623291,0.06405162066221237,-0.7048100233078003
73,1512,Compassion,1889,4.21484375,-4.3125,-9.0,-5.21875,33.98496627807617,1.2370737791061401,-9.7578125,2.012244462966919,0.07306454330682755,1.7925920486450195
74,1511,Democracy,1697,2.5126953125,-7.78125,-26.5,-13.625,24.124988555908203,0.3636927604675293,-12.359375,0.2086779773235321,0.04843849688768387,-2.3792762756347656
75,1511,Communication,354,3.465087890625,-5.65625,-17.75,-9.8125,26.316360473632812,0.48154810070991516,-11.40625,0.9922317266464233,0.0605829656124115,-2.5430054664611816
76,1511,Electricity,2559,2.4417724609375,-8.0625,-28.0,-16.25,20.043865203857422,0.10098119080066681,-13.3671875,-0.839341402053833,0.045048829168081284,-3.734511613845825
77,1510,Independence,438,3.1611328125,-5.96875,-21.25,-10.6875,26.311153411865234,0.7167253494262695,-12.3046875,1.1764566898345947,0.04770730063319206,-1.7767082452774048
78,1510,Sexual arousal,1537,1.479248285293579,-11.6875,-35.5,-21.375,15.14738655090332,-0.4148276448249817,-15.6875,-8.721614837646484,0.019883332774043083,-7.944620609283447
79,1510,Electronics,39,1.783203363418579,-8.6875,-32.0,-18.75,16.326431274414062,-0.3038223385810852,-14.2109375,-4.2999958992004395,0.035964563488960266,-6.682311058044434
80,1509,Sense of wonder,292,3.2421875,-5.84375,-19.625,-6.875,25.96200942993164,0.8774648308753967,-12.4140625,-0.33617687225341797,0.0576397068798542,2.050534963607788
81,1508,Milky Way,831,1.732544183731079,-8.75,-30.375,-16.5,18.740734100341797,0.23206286132335663,-12.96875,-3.7805378437042236,0.04528320953249931,-3.2764487266540527
82,1508,History,1571,2.411376953125,-8.25,-26.0,-13.8125,23.99850082397461,0.2518824636936188,-12.671875,-3.15427827835083,0.0425536185503006,-2.057105541229248
83,1507,Sound,1411,2.3607177734375,-7.6875,-26.25,-15.25,20.575237274169922,0.10459619760513306,-13.7578125,-2.9511196613311768,0.03952540084719658,-3.722550630569458
84,1506,Woman,1672,2.2999267578125,-8.5,-24.125,-17.5,21.684951782226562,0.26884421706199646,-13.1796875,-4.036347389221191,0.03889741003513336,-2.9873809814453125
85,1506,Making out,176,1.5400391817092896,-10.3125,-30.875,-16.875,19.66901397705078,-0.08350042998790741,-15.84375,-7.715566158294678,0.03241067752242088,-6.323819637298584
86,1506,Reading,373,2.411376953125,-6.90625,-22.375,-16.0,21.963211059570312,0.3198074698448181,-13.8828125,-1.950738787651062,0.04010492563247681,-2.7313902378082275
87,1504,Natural science,76,1.914917230606079,-8.375,-31.625,-18.75,17.064632415771484,-0.03058837354183197,-14.7734375,-4.225713729858398,0.03027551807463169,-5.702655792236328
88,1504,Scientific method,369,2.1378173828125,-8.25,-31.75,-17.875,19.289241790771484,-0.06161753833293915,-13.4765625,-3.474367618560791,0.0430629700422287,-7.20754337310791
89,1503,Star,255,2.5633544921875,-7.6875,-27.25,-14.5,25.29787254333496,0.5255904197692871,-12.3671875,-3.7082934379577637,0.040885791182518005,-1.8416755199432373
90,1503,Agriculture,917,1.752807855606079,-9.25,-31.375,-18.75,18.29730224609375,-0.07550348341464996,-14.09375,-5.096002101898193,0.04058292135596275,-3.4339699745178223
91,1501,Leisure,160,2.695068359375,-7.46875,-23.75,-11.1875,28.456151962280273,0.7588292956352234,-12.09375,-2.5843615531921387,0.05321302264928818,-2.506070137023926
92,1501,Nervous system,367,1.742676019668579,-9.4375,-33.0,-19.875,14.717967987060547,-0.22773121297359467,-13.5,-6.267510414123535,0.0361776277422905,-6.4812774658203125
93,1500,Meaning of life,306,2.259399652481079,-7.5625,-26.125,-13.5,20.03938102722168,0.23652717471122742,-13.7265625,-3.698927879333496,0.038003936409950256,-1.7807559967041016
94,1500,Heart,327,3.36376953125,-5.6875,-16.625,-10.875,27.113773345947266,0.6960166692733765,-12.78125,-0.009120553731918335,0.04902856796979904,1.1596488952636719
95,1497,Computer,118,2.087158203125,-8.25,-29.875,-18.125,19.92249870300293,-0.0349244624376297,-13.1640625,-2.732125759124756,0.04151477664709091,-6.825754165649414
96,1497,Energy,449,3.1611328125,-7.03125,-20.75,-10.0,27.309288024902344,0.7232040166854858,-12.2109375,0.35332345962524414,0.0593402236700058,-1.480466365814209
97,1496,Problem solving,443,2.55322265625,-7.21875,-25.25,-10.1875,26.585613250732422,0.7199006080627441,-12.28125,-2.3811802864074707,0.053957462310791016,-4.1327805519104
98,1495,Storytelling,354,3.140869379043579,-5.96875,-20.125,-12.1875,22.97320556640625,0.4029313623905182,-11.359375,-1.7914665937423706,0.05482564866542816,-3.5254125595092773
99,1495,General relativity,580,1.742676019668579,-9.375,-35.75,-17.5,19.954097747802734,0.1688842922449112,-13.1484375,-5.615619659423828,0.03687972575426102,-6.564789295196533
100,1495,Health care,462,1.671753168106079,-8.8125,-32.25,-17.5,17.031259536743164,-0.003441840410232544,-14.7421875,-3.1896002292633057,0.02924979291856289,-3.492656707763672
101,1494,Drinking,400,1.428589105606079,-9.3125,-30.25,-19.125,17.86663246154785,-0.11964857578277588,-14.4765625,-6.552844047546387,0.03250809758901596,-5.667187213897705
102,1494,Altruism,666,3.262451410293579,-6.3125,-20.875,-9.8125,27.884782791137695,0.8728135228157043,-12.09375,-0.13296210765838623,0.06148013472557068,-0.0708056390285492
103,1492,Cell (biology),428,2.289795398712158,-8.125,-30.5,-21.0,16.024662017822266,-0.14669246971607208,-14.7890625,-5.593525409698486,0.03174351900815964,-6.185770034790039
104,1491,Woman on top,1452,1.560302972793579,-10.5625,-33.75,-18.5,16.751956939697266,-0.17443040013313293,-15.828125,-5.351423263549805,0.025041408836841583,-5.807735443115234
105,1491,Art,622,3.302978992462158,-5.96875,-18.625,-14.0625,25.38996124267578,0.48970311880111694,-12.796875,-1.8510786294937134,0.05054277554154396,0.2901315689086914
106,1490,DNA replication,452,2.026367425918579,-8.8125,-34.25,-20.25,15.45577335357666,-0.256588876247406,-15.3125,-5.50118350982666,0.03363789990544319,-5.811305522918701
107,1489,Nutrition,234,1.985840082168579,-8.9375,-31.0,-16.875,16.935482025146484,-0.09227800369262695,-14.421875,-2.918555498123169,0.03526003658771515,-5.582424640655518
108,1489,White blood cell,375,1.479248285293579,-9.6875,-35.75,-21.25,13.902444839477539,-0.2730472683906555,-15.0390625,-7.337501525878906,0.025234811007976532,-6.450390815734863
109,1489,Peaceful transition of power,105,1.702148675918579,-9.625,-36.25,-19.75,15.447460174560547,-0.1076941192150116,-14.921875,-4.83427095413208,0.0319843664765358,-4.584269046783447
110,1488,Innovation,669,3.566406726837158,-5.40625,-19.375,-7.1875,30.04541778564453,0.8452317714691162,-11.8984375,0.4509773552417755,0.06945597380399704,-0.5402021408081055
111,1488,Cleavage (breasts),664,1.327270746231079,-12.4375,-34.0,-23.0,12.612005233764648,-0.48715007305145264,-16.078125,-9.169179916381836,0.02454528957605362,-8.180537223815918
112,1488,Natural environment,83,1.995971918106079,-7.65625,-28.875,-16.875,20.200275421142578,0.42770054936408997,-14.1875,-2.49263334274292,0.03695309907197952,-2.015531063079834
113,1488,Romance (love),1296,3.566406726837158,-5.34375,-18.125,-12.125,25.83530044555664,0.6846182346343994,-12.203125,-1.9743735790252686,0.050953906029462814,0.4056578576564789
114,1487,Sense,625,3.019287109375,-6.34375,-19.375,-12.875,23.330583572387695,0.42895403504371643,-13.8828125,-0.898621678352356,0.04062411189079285,-1.8726210594177246
115,1486,Education,773,3.302978992462158,-5.71875,-18.25,-10.4375,26.662893295288086,0.7688373327255249,-11.4609375,0.013640552759170532,0.0629507303237915,-1.1750560998916626
116,1486,Culture,235,2.735595941543579,-6.90625,-23.25,-15.375,21.958209991455078,0.15079963207244873,-11.9609375,-1.6486256122589111,0.051786765456199646,-3.1440210342407227
117,1484,Freethought,462,2.614013671875,-7.21875,-25.75,-13.75,21.431941986083984,0.3159535527229309,-12.7265625,-2.9841678142547607,0.04607412964105606,-4.479201793670654
118,1483,Atom,452,2.269531726837158,-8.5625,-28.375,-17.625,19.744544982910156,-0.07515934109687805,-14.5,-3.9790475368499756,0.038204263895750046,-4.732336044311523
119,1483,People,461,3.080078363418579,-5.90625,-16.75,-12.4375,26.500865936279297,0.6776017546653748,-11.71875,-1.7046031951904297,0.05351436883211136,-2.4575910568237305
120,1483,Emotional intelligence,123,2.3607177734375,-7.75,-29.25,-14.3125,18.892192840576172,0.16947582364082336,-13.4921875,-3.4079132080078125,0.040665119886398315,-1.7958519458770752
121,1482,Ethics,483,2.634277820587158,-7.6875,-25.75,-15.4375,20.72905731201172,0.30480527877807617,-14.2265625,-3.2978601455688477,0.043814148753881454,-3.389782428741455
122,1482,Computer program,440,1.621093988418579,-9.4375,-35.75,-19.625,17.029651641845703,-0.20097501575946808,-14.7109375,-6.2220458984375,0.03306487202644348,-7.7023396492004395
123,1481,Helping behavior,1383,2.3505859375,-7.6875,-28.75,-10.3125,25.404312133789062,0.7825057506561279,-13.71875,-3.4026103019714355,0.05207769572734833,-2.8538999557495117
124,1480,Reading comprehension,105,1.621093988418579,-9.3125,-33.5,-18.75,18.65880584716797,-0.23899628221988678,-15.09375,-5.256511688232422,0.032360948622226715,-5.3072404861450195
125,1480,Utopia,1136,3.221923828125,-5.84375,-21.375,-11.625,23.62114715576172,0.3507494330406189,-11.828125,-2.2067291736602783,0.05576932430267334,-1.7328732013702393
126,1479,Privacy,508,2.431640863418579,-8.375,-28.625,-16.875,19.988510131835938,0.08918291330337524,-14.625,-1.7498178482055664,0.04103492945432663,-4.196093559265137
127,1478,Number,1666,2.056762933731079,-8.8125,-27.375,-16.5,19.406970977783203,-0.0820205807685852,-14.1328125,-7.334288120269775,0.040930088609457016,-3.390352725982666
128,1478,Physical intimacy,397,1.570434808731079,-10.375,-32.75,-18.875,19.213258743286133,0.08925989270210266,-15.453125,-3.9567484855651855,0.024684341624379158,-7.322846412658691
129,1475,Separation of church and state,707,1.448852777481079,-10.5625,-37.5,-21.875,13.779008865356445,-0.2435731291770935,-14.953125,-4.485169410705566,0.026791229844093323,-6.64697265625
130,1475,Depth perception,1512,1.357666254043579,-10.25,-37.25,-17.75,17.742719650268555,-0.06260472536087036,-15.6640625,-4.406707763671875,0.041940607130527496,-5.078530311584473
131,1474,Medicine,413,2.6748046875,-7.375,-26.75,-12.3125,25.24510955810547,0.4911847710609436,-12.0859375,0.10693031549453735,0.04939601942896843,-3.5492782592773438
132,1473,Dimension,261,2.168213129043579,-9.25,-28.125,-15.25,18.223949432373047,-0.05388230085372925,-14.703125,-4.503141403198242,0.04065253213047981,-1.540948510169983
133,1473,Virtue,477,3.3232421875,-5.9375,-18.125,-10.625,27.569793701171875,0.9834998846054077,-11.921875,0.4712703824043274,0.05342038720846176,1.363250970840454
134,1473,Library and information science,299,1.469116449356079,-9.375,-35.5,-21.25,14.884113311767578,-0.26591289043426514,-14.9453125,-7.015380859375,0.03285231813788414,-6.495256423950195
135,1472,Speech,468,2.816650390625,-7.03125,-22.875,-15.4375,22.872970581054688,0.23264819383621216,-14.65625,-3.120774745941162,0.04566172882914543,-2.6716418266296387
136,1472,Freedom of the press,331,1.702148675918579,-9.125,-35.5,-18.875,16.461280822753906,-0.15459269285202026,-14.40625,-4.38359260559082,0.03332832455635071,-5.8272905349731445
137,1472,Exploration,412,3.667724847793579,-5.0,-15.25,-11.3125,24.25634765625,0.46971648931503296,-11.984375,0.2561885118484497,0.05676031857728958,-0.17730820178985596
138,1471,Vaccine,1662,2.3404541015625,-8.8125,-30.125,-14.0,25.25086212158203,0.24877434968948364,-10.90625,-1.8356356620788574,0.05875600129365921,-3.7909388542175293
139,1471,Personal computer,1907,1.732544183731079,-8.5,-32.75,-18.625,17.86197280883789,0.024143099784851074,-13.3125,-5.719302177429199,0.04261963069438934,-5.383662700653076
140,1471,Healing,208,3.687988519668579,-5.15625,-14.75,-8.25,30.302555084228516,0.9387948513031006,-12.1484375,0.5382062196731567,0.05843507498502731,0.245849609375
141,1471,Soul,1235,3.3232421875,-5.6875,-14.3125,-7.625,30.324424743652344,0.8431675434112549,-12.1171875,-0.2734094262123108,0.05619698762893677,1.3665683269500732
142,1471,Research,104,2.63427734375,-6.84375,-23.5,-13.6875,25.952167510986328,0.20196276903152466,-13.7890625,-3.9421095848083496,0.04689227417111397,-4.360990524291992
143,1471,Planet,409,2.127685546875,-8.25,-27.625,-18.875,18.83976936340332,0.007309019565582275,-14.6796875,-2.8348186016082764,0.037195540964603424,-3.5888819694519043
144,1470,Forest,627,1.914917230606079,-8.625,-30.75,-19.25,18.687252044677734,-0.13809186220169067,-14.765625,-3.8137929439544678,0.03681844845414162,-4.304344177246094
145,1470,Plant,1224,2.087158441543579,-8.375,-29.0,-19.0,17.903535842895508,-0.12102276086807251,-14.859375,-5.423911094665527,0.03431069850921631,-4.856175422668457
146,1470,Calmness,184,2.917968988418579,-6.625,-22.625,-12.75,23.975650787353516,0.4609321355819702,-13.9453125,-0.6827630996704102,0.046384405344724655,-1.0626847743988037
147,1468,Randomness,1613,2.178344964981079,-9.0,-28.375,-13.25,24.207340240478516,0.16994524002075195,-12.7421875,-4.5887451171875,0.04484120383858681,-3.6195411682128906
148,1468,Individual,246,2.776123046875,-6.3125,-20.875,-15.0625,23.928892135620117,0.2800070643424988,-14.34375,-2.8425230979919434,0.04527941718697548,-3.510021924972534
149,1468,Teamwork,191,2.39111328125,-7.5,-26.375,-12.3125,22.392253875732422,0.3265756368637085,-12.765625,-0.818185567855835,0.051014725118875504,-0.9764251112937927
150,1467,Emotion,875,3.424560785293579,-5.5625,-16.125,-11.1875,25.12213897705078,0.39878925681114197,-12.5390625,-0.6579366326332092,0.05291518196463585,0.31238245964050293
151,1467,Human sexuality,105,1.458984613418579,-11.625,-35.25,-21.75,15.382604598999023,-0.25095266103744507,-15.53125,-5.545415878295898,0.01844935119152069,-7.641890525817871
152,1467,Public transport,1815,1.3272706270217896,-9.5625,-36.25,-20.375,17.763561248779297,-0.1673334240913391,-14.9765625,-5.9455084800720215,0.03146672621369362,-5.874867916107178
153,1466,Poverty reduction,36,2.107421875,-8.6875,-29.875,-17.625,20.835281372070312,0.1561671495437622,-12.9140625,-4.944697380065918,0.04350299388170242,-2.647643804550171
